"전라북도","남자","3. 사무 종사자",58787,2907,4081,3085,15345,3296,4766,17304,2770,3544,1689
"전라북도","남자","4. 서비스 종사자",22370,1242,2098,1213,5442,1200,1914,4950,747,1732,1832
"전라북도","남자","5. 판매 종사자",22116,1041,2278,1142,5217,1258,2157,5312,1070,1384,1257
"전라북도","남자","6. 농림어업 숙련 종사자",12771,852,1042,658,2291,589,979,2927,2340,605,488
"전라북도","남자","7. 기능원 및 관련 기능 종사자",25246,1008,2092,852,3419,1069,3433,10240,839,1056,1238
"전라북도","남자","8. 장치, 기계조작 및 조립 종사자",34905,1490,2128,1221,5280,1467,4164,14028,1353,2083,1691
"전라북도","남자","9. 단순 노무 종사자",13786,986,1300,766,2407,750,1405,3679,637,1019,837
"전라북도","남자","A. 기타",1527,97,107,106,320,82,199,240,17,183,176
"전라북도","여자","계",180477,36965,28833,10441,17670,9814,6156,10001,4280,45559,10758
"전라북도","여자","1. 관리자",1271,619,149,75,97,51,23,41,4,207,5
"전라북도","여자","2. 전문가 및 관련 종사자",68816,20016,9681,2793,2636,3254,1217,2394,1182,23721,1922
"전라북도","여자","3. 사무 종사자",46268,5557,6941,3566,8315,3190,2415,3866,1411,8368,2639
"전라북도","여자","4. 서비스 종사자",27311,4767,4947,1709,2686,1301,883,1354,590,5848,3226
"전라북도","여자","5. 판매 종사자",17578,2543,3700,1165,1962,951,868,1025,409,3334,1621
"전라북도","여자","6. 농림어업 숙련 종사자",3201,686,560,181,293,143,133,137,234,651,183
"전라북도","여자","7. 기능원 및 관련 기능 종사자",4366,637,981,267,425,200,180,360,126,869,321
"전라북도","여자","8. 장치, 기계조작 및 조립 종사자",3963,815,595,229,397,266,168,315,66,841,271
"전라북도","여자","9. 단순 노무 종사자",7561,1313,1277,442,829,454,267,493,258,1698,530
"전라북도","여자","A. 기타",142,12,2,14,30,4,2,16,-,22,40
"전라남도","계","계",392312,45792,35700,16881,53697,17804,30992,89168,14602,66957,20719
"전라남도","계","1. 관리자",3973,1178,194,131,522,127,212,899,104,526,80
"전라남도","계","2. 전문가 및 관련 종사자",106172,23780,11352,3330,6958,4371,4690,16057,2070,30902,2662
"전라남도","계","3. 사무 종사자",90077,6331,7148,5285,18973,5072,7836,19793,3552,12168,3919
"전라남도","계","4. 서비스 종사자",44215,4861,5219,2231,6674,1889,2782,6199,1188,8064,5108
"전라남도","계","5. 판매 종사자",32418,2890,3681,1654,5313,1428,2980,5638,1362,5064,2408
"전라남도","계","6. 농림어업 숙련 종사자",22115,1725,1780,1034,3562,919,1755,4531,3547,2270,992
"전라남도","계","7. 기능원 및 관련 기능 종사자",32978,1471,2277,946,3718,1400,4202,13619,978,2347,2020
"전라남도","계","8. 장치, 기계조작 및 조립 종사자",37803,1458,1963,1120,4667,1539,4148,17504,1002,2637,1765
"전라남도","계","9. 단순 노무 종사자",19994,1803,1887,962,2824,976,2116,4428,759,2734,1505
"전라남도","계","A. 기타",2567,295,199,188,486,83,271,500,40,245,260
"전라남도","남자","계",239348,16671,16649,9293,37550,11030,24139,80360,11440,21242,10974
"전라남도","남자","1. 관리자",2736,576,137,104,464,108,157,852,84,201,53
"전라남도","남자","2. 전문가 및 관련 종사자",49544,7480,5174,1452,4641,2334,3540,13969,1405,8236,1313
"전라남도","남자","3. 사무 종사자",50104,2070,2639,2362,11236,2655,5005,16649,2469,3379,1640
"전라남도","남자","4. 서비스 종사자",20083,1166,1667,1008,4291,904,1784,4897,738,1770,1858
"전라남도","남자","5. 판매 종사자",18129,969,1391,950,3537,883,2062,4861,1018,1407,1051
"전라남도","남자","6. 농림어업 숙련 종사자",17676,1025,1196,793,3089,705,1496,4275,3210,1192,695
"전라남도","남자","7. 기능원 및 관련 기능 종사자",29718,1140,1693,823,3264,1248,4006,13318,887,1677,1662
"전라남도","남자","8. 장치, 기계조작 및 조립 종사자",35398,1213,1609,972,4393,1452,4050,17094,973,2116,1526
"전라남도","남자","9. 단순 노무 종사자",13611,757,989,649,2168,665,1782,3968,616,1049,968
"전라남도","남자","A. 기타",2349,275,154,180,467,76,257,477,40,215,208
"전라남도","여자","계",152964,29121,19051,7588,16147,6774,6853,8808,3162,45715,9745
"전라남도","여자","1. 관리자",1237,602,57,27,58,19,55,47,20,325,27
"전라남도","여자","2. 전문가 및 관련 종사자",56628,16300,6178,1878,2317,2037,1150,2088,665,22666,1349
"전라남도","여자","3. 사무 종사자",39973,4261,4509,2923,7737,2417,2831,3144,1083,8789,2279
"전라남도","여자","4. 서비스 종사자",24132,3695,3552,1223,2383,985,998,1302,450,6294,3250
"전라남도","여자","5. 판매 종사자",14289,1921,2290,704,1776,545,918,777,344,3657,1357
"전라남도","여자","6. 농림어업 숙련 종사자",4439,700,584,241,473,214,259,256,337,1078,297
"전라남도","여자","7. 기능원 및 관련 기능 종사자",3260,331,584,123,454,152,196,301,91,670,358
"전라남도","여자","8. 장치, 기계조작 및 조립 종사자",2405,245,354,148,274,87,98,410,29,521,239
"전라남도","여자","9. 단순 노무 종사자",6383,1046,898,313,656,311,334,460,143,1685,537
"전라남도","여자","A. 기타",218,20,45,8,19,7,14,23,-,30,52
"경상북도","계","계",598340,66169,59988,26317,93795,26736,53994,135795,17029,82963,35554
"경상북도","계","1. 관리자",9090,1843,659,467,1580,356,447,2235,144,1111,248
"경상북도","계","2. 전문가 및 관련 종사자",155097,32793,17055,5768,11168,7459,9008,27876,2378,37288,4304
"경상북도","계","3. 사무 종사자",132086,8959,12241,7293,32459,6970,12011,27953,3822,13991,6387
"경상북도","계","4. 서비스 종사자",64225,6963,8501,3315,10860,2570,4178,7994,1272,10228,8344
"경상북도","계","5. 판매 종사자",48996,4220,6457,2115,9582,2236,4409,8338,1434,5843,4362
"경상북도","계","6. 농림어업 숙련 종사자",29074,2395,2881,1525,5167,1420,2059,5757,4172,2399,1299
"경상북도","계","7. 기능원 및 관련 기능 종사자",43711,1937,3248,1466,5403,1422,6608,17358,1005,2531,2733
"경상북도","계","8. 장치, 기계조작 및 조립 종사자",82037,4183,5407,2510,11333,2932,11884,31281,1777,5824,4906
"경상북도","계","9. 단순 노무 종사자",31253,2747,3301,1644,5642,1270,2936,6443,984,3564,2722
"경상북도","계","A. 기타",2771,129,238,214,601,101,454,560,41,184,249
"경상북도","남자","계",373142,23548,26525,14761,65734,16165,43128,123145,13764,27626,18746
"경상북도","남자","1. 관리자",6825,999,395,333,1404,273,400,2205,139,538,139
"경상북도","남자","2. 전문가 및 관련 종사자",75651,9914,6590,2511,7387,4155,6707,24557,1700,10252,1878
"경상북도","남자","3. 사무 종사자",75910,3147,4682,3627,19484,3624,8007,23844,2638,4036,2821
"경상북도","남자","4. 서비스 종사자",29158,1470,2541,1455,6908,1222,2687,6314,791,2581,3189
"경상북도","남자","5. 판매 종사자",28000,1279,2461,1183,6513,1291,3264,7151,1102,1794,1962
"경상북도","남자","6. 농림어업 숙련 종사자",23267,1379,1798,1075,4516,1108,1842,5463,3931,1218,937
"경상북도","남자","7. 기능원 및 관련 기능 종사자",39179,1372,2361,1297,4831,1166,6318,16942,945,1745,2202
"경상북도","남자","8. 장치, 기계조작 및 조립 종사자",71378,2674,3729,2044,9926,2420,10984,30375,1659,3849,3718
"경상북도","남자","9. 단순 노무 종사자",21151,1207,1751,1045,4181,805,2477,5743,818,1455,1669
"경상북도","남자","A. 기타",2623,107,217,191,584,101,442,551,41,158,231
"경상북도","여자","계",225198,42621,33463,11556,28061,10571,10866,12650,3265,55337,16808
"경상북도","여자","1. 관리자",2265,844,264,134,176,83,47,30,5,573,109
"경상북도","여자","2. 전문가 및 관련 종사자",79446,22879,10465,3257,3781,3304,2301,3319,678,27036,2426
"경상북도","여자","3. 사무 종사자",56176,5812,7559,3666,12975,3346,4004,4109,1184,9955,3566
"경상북도","여자","4. 서비스 종사자",35067,5493,5960,1860,3952,1348,1491,1680,481,7647,5155
"경상북도","여자","5. 판매 종사자",20996,2941,3996,932,3069,945,1145,1187,332,4049,2400
"경상북도","여자","6. 농림어업 숙련 종사자",5807,1016,1083,450,651,312,217,294,241,1181,362
"경상북도","여자","7. 기능원 및 관련 기능 종사자",4532,565,887,169,572,256,290,416,60,786,531
"경상북도","여자","8. 장치, 기계조작 및 조립 종사자",10659,1509,1678,466,1407,512,900,906,118,1975,1188
"경상북도","여자","9. 단순 노무 종사자",10102,1540,1550,599,1461,465,459,700,166,2109,1053
"경상북도","여자","A. 기타",148,22,21,23,17,-,12,9,-,26,18
"경상남도","계","계",827173,89757,87468,34853,129284,38790,61873,209673,22117,103754,49604
"경상남도","계","1. 관리자",9867,2065,640,431,1979,410,385,2635,303,828,191
"경상남도","계","2. 전문가 및 관련 종사자",238721,47269,25598,7722,18538,10819,10898,54219,3673,53737,6248
"경상남도","계","3. 사무 종사자",190326,12157,19268,10456,45766,10597,13911,46666,5001,16845,9659
"경상남도","계","4. 서비스 종사자",88079,9031,12772,4174,15413,3922,5047,12066,2234,11326,12094
"경상남도","계","5. 판매 종사자",72619,6060,10339,3431,13936,3366,5483,13476,2439,7197,6892
"경상남도","계","6. 농림어업 숙련 종사자",19838,1729,1820,925,3419,1075,1402,3824,3470,1313,861
"경상남도","계","7. 기능원 및 관련 기능 종사자",66223,2792,5116,2023,7866,2483,8953,28304,1521,2957,4208
"경상남도","계","8. 장치, 기계조작 및 조립 종사자",97182,4909,7153,3141,14610,4213,11664,38286,2240,5138,5828
"경상남도","계","9. 단순 노무 종사자",36493,3402,4321,2098,6274,1677,2768,8061,1170,3730,2992
"경상남도","계","A. 기타",7825,343,441,452,1483,228,1362,2136,66,683,631
"경상남도","남자","계",501947,29009,35346,17686,87075,22476,48966,189848,17366,30068,24107
"경상남도","남자","1. 관리자",7497,1055,399,302,1789,305,330,2555,276,375,111
"경상남도","남자","2. 전문가 및 관련 종사자",117400,12991,8803,3181,11881,5426,8149,48151,2696,13394,2728
"경상남도","남자","3. 사무 종사자",107751,3853,6734,4534,26743,5380,9175,40154,3476,4206,3496
"경상남도","남자","4. 서비스 종사자",38363,1797,3438,1597,9094,1689,3108,9390,1329,2491,4430
"경상남도","남자","5. 판매 종사자",39193,1626,3540,1580,8892,1739,3872,11638,1850,1812,2644
"경상남도","남자","6. 농림어업 숙련 종사자",15550,958,1104,678,2853,824,1207,3584,3186,592,564
"경상남도","남자","7. 기능원 및 관련 기능 종사자",59481,1893,3728,1729,6970,2205,8575,27592,1446,2052,3291
"경상남도","남자","8. 장치, 기계조작 및 조립 종사자",85968,3173,5195,2605,12941,3610,11032,37416,2091,3271,4634
"경상남도","남자","9. 단순 노무 종사자",23570,1376,2020,1078,4556,1099,2208,7290,961,1290,1692
"경상남도","남자","A. 기타",7174,287,385,402,1356,199,1310,2078,55,585,517
"경상남도","여자","계",325226,60748,52122,17167,42209,16314,12907,19825,4751,73686,25497
"경상남도","여자","1. 관리자",2370,1010,241,129,190,105,55,80,27,453,80
"경상남도","여자","2. 전문가 및 관련 종사자",121321,34278,16795,4541,6657,5393,2749,6068,977,40343,3520
"경상남도","여자","3. 사무 종사자",82575,8304,12534,5922,19023,5217,4736,6512,1525,12639,6163
"경상남도","여자","4. 서비스 종사자",49716,7234,9334,2577,6319,2233,1939,2676,905,8835,7664
"경상남도","여자","5. 판매 종사자",33426,4434,6799,1851,5044,1627,1611,1838,589,5385,4248
"경상남도","여자","6. 농림어업 숙련 종사자",4288,771,716,247,566,251,195,240,284,721,297
"경상남도","여자","7. 기능원 및 관련 기능 종사자",6742,899,1388,294,896,278,378,712,75,905,917
"경상남도","여자","8. 장치, 기계조작 및 조립 종사자",11214,1736,1958,536,1669,603,632,870,149,1867,1194
"경상남도","여자","9. 단순 노무 종사자",12923,2026,2301,1020,1718,578,560,771,209,2440,1300
"경상남도","여자","A. 기타",651,56,56,50,127,29,52,58,11,98,114
"제주특별자치도","계","계",204003,21970,28097,10599,33916,10695,13939,28476,7448,26899,21964
"제주특별자치도","계","1. 관리자",1624,347,144,75,279,73,84,299,42,152,129
"제주특별자치도","계","2. 전문가 및 관련 종사자",51131,9999,7382,2562,4666,2590,2472,6209,1115,12309,1827
"제주특별자치도","계","3. 사무 종사자",43100,3065,5539,2850,10502,2764,2942,5672,1532,4139,4095
"제주특별자치도","계","4. 서비스 종사자",35450,3450,5908,1731,5659,1588,2031,3344,876,3769,7094
"제주특별자치도","계","5. 판매 종사자",23949,2109,4051,1154,4434,1198,1715,2585,970,2483,3250
"제주특별자치도","계","6. 농림어업 숙련 종사자",11809,1009,1261,502,2419,753,721,1641,1531,952,1020
"제주특별자치도","계","7. 기능원 및 관련 기능 종사자",13856,535,1360,577,1839,646,1757,4086,467,950,1639
"제주특별자치도","계","8. 장치, 기계조작 및 조립 종사자",10803,542,912,486,1852,569,1029,2723,531,737,1422
"제주특별자치도","계","9. 단순 노무 종사자",11950,899,1527,662,2186,514,1139,1806,370,1390,1457
"제주특별자치도","계","A. 기타",331,15,13,-,80,-,49,111,14,18,31
"제주특별자치도","남자","계",116606,7308,11535,5514,22250,6537,10609,24661,6269,9755,12168
"제주특별자치도","남자","1. 관리자",1177,145,111,56,256,59,84,275,33,44,114
"제주특별자치도","남자","2. 전문가 및 관련 종사자",24258,2733,2975,1066,2921,1541,1913,5281,907,4110,811
"제주특별자치도","남자","3. 사무 종사자",22328,997,1815,1297,6101,1395,1866,4534,1186,1297,1840
"제주특별자치도","남자","4. 서비스 종사자",17793,999,2098,856,3490,899,1286,2586,581,1136,3862
"제주특별자치도","남자","5. 판매 종사자",12110,609,1386,596,2576,600,1172,2110,840,771,1450
"제주특별자치도","남자","6. 농림어업 숙련 종사자",9092,621,726,362,1986,603,622,1541,1410,526,695
"제주특별자치도","남자","7. 기능원 및 관련 기능 종사자",11752,373,996,440,1505,572,1683,3912,441,619,1211
"제주특별자치도","남자","8. 장치, 기계조작 및 조립 종사자",9759,399,725,425,1724,531,969,2670,529,559,1228
"제주특별자치도","남자","9. 단순 노무 종사자",8030,417,690,416,1620,337,965,1641,328,682,934
"제주특별자치도","남자","A. 기타",307,15,13,-,71,-,49,111,14,11,23
"제주특별자치도","여자","계",87397,14662,16562,5085,11666,4158,3330,3815,1179,17144,9796
"제주특별자치도","여자","1. 관리자",447,202,33,19,23,14,-,24,9,108,15
"제주특별자치도","여자","2. 전문가 및 관련 종사자",26873,7266,4407,1496,1745,1049,559,928,208,8199,1016
"제주특별자치도","여자","3. 사무 종사자",20772,2068,3724,1553,4401,1369,1076,1138,346,2842,2255
"제주특별자치도","여자","4. 서비스 종사자",17657,2451,3810,875,2169,689,745,758,295,2633,3232
"제주특별자치도","여자","5. 판매 종사자",11839,1500,2665,558,1858,598,543,475,130,1712,1800
"제주특별자치도","여자","6. 농림어업 숙련 종사자",2717,388,535,140,433,150,99,100,121,426,325
"제주특별자치도","여자","7. 기능원 및 관련 기능 종사자",2104,162,364,137,334,74,74,174,26,331,428
"제주특별자치도","여자","8. 장치, 기계조작 및 조립 종사자",1044,143,187,61,128,38,60,53,2,178,194
"제주특별자치도","여자","9. 단순 노무 종사자",3920,482,837,246,566,177,174,165,42,708,523
"제주특별자치도","여자","A. 기타",24,-,-,-,9,-,-,-,-,7,8
